Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
559371608.161,686491838.873,,273284969.76,
1489028239.33,27079162.9011,,135188898.461,
82957175.2471,555696077.663,,207894563.112,
958456474.352,151539045.487,,244730924.888,
608786628.398,547111132.786,,354639344.831,
212660134.275,211231172.091,,102795669.752,
407640278.213,137382708.835,,115908078.87,
296246445.223,334615584.892,,65698551.4524,
805155758.727,457871936.224,,134283260.909,
542375533.038,349315161.301,,5286280.38634,
883147309.277,600597170.189,,141979682.622,
1290439074.64,818807646.738,,720573042.203,
207261655.043,339541614.297,,125235201.87,
524512620.672,489593708.453,,235834508.986,
1472277285.26,997891676.909,,106422979.469,
1200955599.32,310627913.37,,82974052.9655,
313716701.456,172441287.592,,304970572.593,
263093480.645,793501510.424,,374752080.313,
185259926.213,286840762.478,,100367765.477,
743852565.949,173036988.058,,839825809.53,
248465365.565,102383987.381,,511469658.767,
221667844.409,442520636.219,,328177898.307,
302725929.485,93379422.9983,,318664459.711,
346392396.514,572378102.564,,207787208.273,
563124824.635,461218379.505,,151717282.336,
83235547.3446,269517185.015,,215278848.201,
231849282.086,197680487.35,,82484560.8705,
143677655.759,142508608.703,,413949745.709,
270255395.933,790864968.286,,31305425.9761,
291668758.278,696649311.057,,375107107.729,
291257933.286,149299990.925,,146667101.838,
798444855.604,67331080.087,,220881366.752,
841149752.054,607233690.96,,203208250.251,
445410993.427,294508674.595,,20704726.8639,
382278132.462,1360099821.21,,236431428.926,
698626179.41,741246601.269,,39256426.4681,
605126606.546,728953053.974,,70719824.202,
624547374.131,55506178.1612,,27345599.2509,
245340098.279,319729821.091,,430101790.067,
283611164.282,310048539.601,,106802909.989,
501755110.189,572679792.641,,111928552.088,
783655009.897,321683886.645,,434195314.632,
132228323.953,276676006.958,,275401086.126,
112412321.062,89842268.0076,,242231815.505,
190800698.32,337919917.596,,13914221.1884,
422209282.046,422004572.454,,130649045.663,
200107376.448,199059218.242,,210210919.44,
451895856.086,748574811.794,,140749583.613,
257761917.527,13538681.8118,,90173132.9016,
